player_id,name,tournament_slug,id_source,event_result_found
61d2b099-ebaa-47de-8a92-2a080317a0a7,Siddharth Kadam,mumbai-city-open-5-01,api_member_ids,True
c175f136-838a-48d3-9f95-cb8f568a8355,Rahul Parkash,mumbai-city-open-5-01,api_member_ids,True
b8eb1e10-ea5c-4422-835e-d6b7bf8f381f,Vansh Bhagtani,mumbai-city-open-5-01,api_member_ids,True
5efe3810-7452-45ba-9911-ef58eb490a3f,Chaitanya Shah,mumbai-city-open-5-01,api_member_ids,True
5854e023-8f2c-4811-82ed-0e54efaf63ec,Rahul Motwani,mumbai-city-open-5-01,api_member_ids,True
433ad480-92da-44d3-b432-953719fa8ea3,Taran Mundkar,mumbai-city-open-5-01,api_member_ids,True
d53736bd-2d26-4977-9d4f-edb8ddc49ffb,Swaraj D,mumbai-city-open-5-01,api_member_ids,True
25361116-4f57-4024-b424-a8246e491c54,Shashank Mittal,mumbai-city-open-5-01,api_member_ids,True
783fd411-3a52-446e-90cc-2fcef2baaa51,Varshil Trambadiya,mumbai-city-open-5-01,api_member_ids,True
13d6188c-cd2e-4152-a5c2-0b82573143b9,Advait Bahl,mumbai-city-open-5-01,api_member_ids,True
cdd858a3-1533-4a7b-bf8b-1b94f0f3b868,Adit Patel,mumbai-city-open-5-01,api_member_ids,True
bf973053-492f-4dca-a909-7310fa8693f9,Parikshit Somani,mumbai-city-open-5-01,api_member_ids,True
531b4b75-e3cf-439f-a0fb-5e83867deff8,Aryan Hemdev,mumbai-city-open-5-01,api_member_ids,True
06a4aeef-aaca-45ef-a83a-cb3c703c9789,Mihir Akolkar,mumbai-city-open-5-01,api_member_ids,True
e9aef618-db1c-42e9-a0ed-c3050a376e4f,Manav Sreekumar,mumbai-city-open-5-01,api_member_ids,True
2c982f04-1a03-4d77-9359-5b44f4e5aed2,Vijay Chhabria,mumbai-city-open-5-01,api_member_ids,True
16def632-d48e-4678-81b5-1316aedb049c,Akshay Jalan,mumbai-city-open-5-01,api_member_ids,True
552316ca-e9d1-4efc-a4a6-c8cfec01f68d,Navroze Marshall,mumbai-city-open-5-01,api_member_ids,True
4a3ed922-b521-4c51-9346-83d47b493813,Ankit Zaveri,mumbai-city-open-5-01,api_member_ids,True
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,mumbai-city-open-5-01,api_member_ids,True
3b3fe796-88b7-4a76-a7e3-e67f0a4a5b7a,Pratik Doshi,mumbai-city-open-5-01,api_member_ids,True
0df50617-268c-477d-8351-fd6f8ed84a71,Aditya Maheshwari,mumbai-city-open-5-01,api_member_ids,True
a66e6971-acb3-41a9-afd1-95c516c348ea,Atul Gupta,mumbai-city-open-5-01,api_member_ids,True
cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani,mumbai-city-open-5-01,api_member_ids,True
e6544941-7855-4961-9952-2ab8b4731763,Anam Sumar,mumbai-city-open-5-01,api_member_ids,True
a84c245a-00fe-4ed3-b3a4-75028b634941,Pooja Bhammer,mumbai-city-open-5-01,api_member_ids,True
a89dd697-d603-4ea7-a6b6-610d8328aabe,Gayathri Sanjeev,mumbai-city-open-5-01,api_member_ids,True
82a22690-4c94-47e8-99c1-8e1c89f71916,Manvi Chaudhary,mumbai-city-open-5-01,api_member_ids,True
7ddc1ace-4a2d-41ea-89a5-f37a29752e63,Janita Bhandari,mumbai-city-open-5-01,api_member_ids,True
