player_id,player,ranking_category,event,event_canonical,event_type,month,awarded_on,division,round,points,counts_for_ranking,partner,partner_source,wins,losses,prize,tournament_slug,scale,expires_rolling,expires_season,already_overdue_if_rolling
ef4d0083-3ad2-492d-8070-1d27cb8fa67d,Jason Pereira,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,groups,0,True,Rahul Sachdeva,draw_entry,0.0,3.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
f0f37d22-d27a-4f1a-afed-0f5d3d55f3e0,Junaiz Odakkal,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,semi_finalist,9,True,Aadil Abdul Azeez,profile,3.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f10361b9-af81-48db-8dc6-5bdb33b72c6a,Eshant Uppal,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,quarter_finalist,18,True,Sheriar Mazda,draw_entry,3.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f1ecb503-6fab-40e8-8bf8-c18947a0125f,Savio Zibi,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,groups,0,True,Sanjay Davis Tony,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f20c5650-e73d-4731-a1b5-5b89be6d623d,Karan Tandon,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
f20c5650-e73d-4731-a1b5-5b89be6d623d,Karan Tandon,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
f20c5650-e73d-4731-a1b5-5b89be6d623d,Karan Tandon,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
f20c5650-e73d-4731-a1b5-5b89be6d623d,Karan Tandon,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Anjan Vachhani,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
f3fe6938-52ee-41b1-af50-ec82c5c39f31,Sandeep Chawla,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Punit Chawla,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f455fd74-d0ee-4f00-b838-363eff4730e6,Siddhant Gupta,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,semi_finalist,9,True,Naville Prakash,draw_entry,4.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
f455fd74-d0ee-4f00-b838-363eff4730e6,Siddhant Gupta,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Sharad Kanadje,draw_entry,1.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f455fd74-d0ee-4f00-b838-363eff4730e6,Siddhant Gupta,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,winner,25,True,Aman Makan,profile,6.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f5db5ed7-b6ba-4ce3-bce7-b0593ce1d8d5,Rajesh Shing,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Ankit Bhalwankar,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
f627335f-f154-4e08-9481-07dffc3a7d35,Famaz Shanavas,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,groups,0,True,Aakash Lalith,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f627335f-f154-4e08-9481-07dffc3a7d35,Famaz Shanavas,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,advance,groups,0,True,Naeem Shahul,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f6c641f1-29cd-45ed-b4df-1421d76f48d3,Abhinav Grover,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,r16,9,True,Arjun Raju,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f6c641f1-29cd-45ed-b4df-1421d76f48d3,Abhinav Grover,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Nikhil Kalro,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f890ec3e-8c23-439c-9ea1-cbb778891771,Arjun Malhotra,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
f890ec3e-8c23-439c-9ea1-cbb778891771,Arjun Malhotra,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,quarter_finalist,5,True,Shaan Javeri,draw_entry,2.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
f98b87d6-af21-4087-a820-178b4220e325,Prem Mirchandani,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,groups,0,True,Bipin Grewal,draw_entry,1.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
facc6960-33ef-4c75-ab10-4a2a8ad00b6c,Ashwin Saksena,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
fb63a62c-b1a0-4af6-b540-9ba4ba276976,Anirudh Jain,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
fb63a62c-b1a0-4af6-b540-9ba4ba276976,Anirudh Jain,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,beginner,semi_finalist,20,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
fb63a62c-b1a0-4af6-b540-9ba4ba276976,Anirudh Jain,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,beginner,semi_finalist,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
fb63a62c-b1a0-4af6-b540-9ba4ba276976,Anirudh Jain,Men's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,groups,0,True,Ronak Daftary,draw_entry,1.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
fbb446a9-8fc0-419e-a122-968c42f06acf,Rajat Jain,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Pratik Makkar,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
fc6dc5ba-b4e3-4b91-983b-fdfb62b164f5,Kaiz Jaffer,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
fc6dc5ba-b4e3-4b91-983b-fdfb62b164f5,Kaiz Jaffer,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,quarter_finalist,9,True,Varun Dattani,profile,3.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
fdb26ab4-790d-4401-8a7d-80b071cd0b6b,Raghav Garg,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,semi_finalist,20,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
fdd501f4-fc04-4991-b817-c6464e1ac492,Varun Reddy,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,winner,60,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
fde56650-1b21-4853-b436-dd3221ff502d,Shane Biddaiah,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,groups,0,True,Karan Medappa,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
fde56650-1b21-4853-b436-dd3221ff502d,Shane Biddaiah,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,advance,quarter_finalist,54,True,Karan Medappa,profile,1.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
fed73115-d438-4ece-b3bc-833a35c0af2e,Mohamed Anzar,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,quarter_finalist,9,True,Dirsha Kalliyath,profile,3.0,1.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
fee9acbd-1e47-4ec5-a495-f49bad8748e6,Angad Puar,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,quarter_finalist,9,True,Aarman Kler,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
ff05cc74-ed3a-4f11-b5c9-b91e71e5f39d,Joshua Lobo,Men's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Joshua Lobo Partner,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
ff462e1c-14e0-4792-9215-29ecaeed1cfa,Pranay Shetty,Men's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Bijon Kanabar,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
ffcf99be-96dd-434c-984f-70de62a8348d,Shray Mehta,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,quarter_finalist,15,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
ranked-aalap-sharma,Aalap Sharma,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
ranked-aarav-jain,Aarav Jain,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
ranked-aarav-mehta,Aarav Mehta,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,semi_finalist,40,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aarav-mehta,Aarav Mehta,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-aarush-sharma,Aarush Sharma,Men's,CHANDIGARH CITY OPEN,CHANDIGARH CITY OPEN,city_open,2025-11,2025-11-16,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2026-11-16,2027-07-01,False
ranked-aashay-doshi,Aashay Doshi,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aasim-attarwala,Aasim Attarwala,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,beginner,winner,30,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-abdul-haadi,Abdul Haadi,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-abhijeet-kaji,Abhijeet Kaji,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-abhijeet-kaji,Abhijeet Kaji,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,intermediate,semi_finalist,40,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-abhijith-s,Abhijith S,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-abhinn-kothari,Abhinn Kothari,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,beginner,quarter_finalist,15,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-abhishek-bharara,Abhishek Bharara,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-abir-sharma,Abir Sharma,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,beginner,finalist,18,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-adarsh-hegde,Adarsh Hegde,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-adil-kalyanpur,Adil Kalyanpur,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,winner,600,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-adil-kalyanpur,Adil Kalyanpur,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-adil-kalyanpur,Adil Kalyanpur,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,advance,finalist,240,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
ranked-aditya-bakshi,Aditya Bakshi,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-aditya-bakshi,Aditya Bakshi,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,advance,finalist,240,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
ranked-aditya-bakshi,Aditya Bakshi,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aditya-berry,Aditya Berry,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-aditya-doshi,Aditya Doshi,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,semi_finalist,40,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aditya-khilnani,Aditya Khilnani,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-aditya-kumar,Aditya Kumar,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
ranked-adnan-attarwala,Adnan Attarwala,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,beginner,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-agisilaos-demetriades,Agisilaos Demetriades,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,intermediate,quarter_finalist,9,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-akash-mahna,Akash Mahna,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
ranked-akhil-agarwal,Akhil Agarwal,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-akshay-popawala,Akshay Popawala,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-aksshaye-singhania,Aksshaye Singhania,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-aksshaye-singhania,Aksshaye Singhania,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-aksshaye-singhania,Aksshaye Singhania,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-alexander-markos,Alexander Markos,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
ranked-ali-uvais,Ali Uvais,Men's,KOCHI CITY OPEN,KOCHI CITY OPEN,city_open,2025-09,2025-09-14,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2026-09-14,2027-07-01,True
ranked-amal-hosangady,Amal Hosangady,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,r16,120,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-aman-jain,Aman Jain,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,beginner,quarter_finalist,15,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-amanvir-patel,Amanvir Patel,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
ranked-amay-merchant,Amay Merchant,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-amay-merchant,Amay Merchant,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-anant-khaitan,Anant Khaitan,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,quarter_finalist,15,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,r16,120,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,finalist,240,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,advance,semi_finalist,160,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-aneesh-sanghai,Aneesh Sanghai,Men's,AHMEDABAD CITY OPEN,AHMEDABAD CITY OPEN,city_open,2026-03,2026-03-15,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-03-15,2027-07-01,False
ranked-angad-dev-singh,Angad Dev Singh,Men's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,intermediate,quarter_finalist,30,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
ranked-angadveer-s,Angadveer S,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-aniket-nathvani,Aniket Nathvani,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,r16,120,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-aniket-patel,Aniket Patel,Men's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
ranked-anosh-paghdiwalla,Anosh Paghdiwalla,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-ansh-shah,Ansh Shah,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-anuj-rakyan,Anuj Rakyan,Men's,GOA CITY OPEN 1.0,GOA CITY OPEN 1.0,city_open,2026-01,2026-01-25,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2027-01-25,2027-07-01,False
ranked-anuj-vagha,Anuj Vagha,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-anuj-vagha,Anuj Vagha,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-anuj-vagha,Anuj Vagha,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-anuj-vagha,Anuj Vagha,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,intermediate,r16,20,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-anurag-barmecha,Anurag Barmecha,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
ranked-anurag-rao,Anurag Rao,Men's,BANGALORE CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,advance,semi_finalist,160,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
ranked-arhaan-shah,Arhaan Shah,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,beginner,winner,30,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-arhaan-shah,Arhaan Shah,Men's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-arihant-jhaveri,Arihant Jhaveri,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,beginner,quarter_finalist,15,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-arjun-agarwal,Arjun Agarwal,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,r16,120,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-arjun-agarwal,Arjun Agarwal,Men's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,r16,120,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-arjun-kochhar,Arjun Kochhar,Men's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
ranked-arjun-kochhar,Arjun Kochhar,Men's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,r16,120,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
